cl,percent,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.4,20,FSeq,Gauss-Newton,0.01,False,True,True,LT,-12.302,0.185,0.492,0.133
0.4,20,FSeq,Gauss-Newton,0.01,False,True,True,ID,-11.76,0.176,0.542,0.132
0.4,20,FSeq,Gauss-Newton,0.01,False,True,True,LS,-12.236,0.183,0.461,0.138
