cl,percent,sample_loc,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.4,30,closest,FSlin,ROPE,0.2,False,True,False,LT,-0.737,0.067,-0.178,0.214
0.4,30,closest,FSlin,ROPE,0.2,False,True,False,ID,-2.531,0.094,-0.322,0.218
0.4,30,closest,FSlin,ROPE,0.2,False,True,False,LS,-0.712,0.068,-0.228,0.216
