cl,percent,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.2,10,FSlin,ROPE,0.07,False,False,True,LT,-3.234,0.182,-0.984,0.24
0.2,10,FSlin,ROPE,0.07,False,False,True,ID,-5.752,0.23,-0.17,0.184
0.2,10,FSlin,ROPE,0.07,False,False,True,LS,-2.38,0.159,-0.194,0.186
