cl,percent,Samples location,Interface,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.2,30,mean,log-defined,FSeq,ROPE,0.01,True,False,True,LT,-5.784,0.224,-0.516,0.239
0.2,30,mean,log-defined,FSeq,ROPE,0.01,True,False,True,ID,-8.688,0.271,-0.904,0.266
0.2,30,mean,log-defined,FSeq,ROPE,0.01,True,False,True,LS,-5.519,0.221,-0.536,0.244
