cl,percent,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.2,20,FSeq,ROPE,0.07,True,True,False,LT,-4.784,0.214,0.166,0.158
0.2,20,FSeq,ROPE,0.07,True,True,False,ID,-7.97,0.261,0.825,0.072
0.2,20,FSeq,ROPE,0.07,True,True,False,LS,-6.43,0.236,0.43,0.129
