Extract,Samples location,Interface,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,MAE,STD,0R2,0RMSE,R2_INV
0.5,closest,observed,CS,ROPE,0.07,False,True,False,LT,-4.371,0.206,0.176,0.152,0.125,0.159,0.2916158542030762
0.5,closest,observed,CS,ROPE,0.07,False,True,False,ID,-7.579,0.258,0.222,0.157,0.836,0.068,0.2916158542030762
0.5,closest,observed,CS,ROPE,0.07,False,True,False,LS,-6.004,0.228,0.184,0.168,0.404,0.13,0.2916158542030762
