cl,percent,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.4,30,CS,Gauss-Newton,0.07,True,False,False,LT,-16.049,0.202,0.496,0.134
0.4,30,CS,Gauss-Newton,0.07,True,False,False,ID,-13.902,0.192,0.585,0.126
0.4,30,CS,Gauss-Newton,0.07,True,False,False,LS,-15.992,0.203,0.472,0.138
