cl,percent,Samples location,Interface,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.2,10,closest,log-defined,FSlin,ROPE,0.07,True,True,True,LT,-5.613,0.223,-0.713,0.254
0.2,10,closest,log-defined,FSlin,ROPE,0.07,True,True,True,ID,-8.312,0.266,-1.186,0.286
0.2,10,closest,log-defined,FSlin,ROPE,0.07,True,True,True,LS,-5.355,0.222,-0.738,0.253
