cl,percent,Samples location,Interface,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
<<<<<<< HEAD
0.2,10,closest,observed,FSeq,ROPE,0.01,True,True,False,LT,-5.206,0.222,0.202,0.15
0.2,10,closest,observed,FSeq,ROPE,0.01,True,True,False,ID,-8.841,0.274,0.719,0.092
0.2,10,closest,observed,FSeq,ROPE,0.01,True,True,False,LS,-6.545,0.238,0.524,0.117
=======
0.2,10,closest,Observed,FSeq,ROPE,0.01,True,True,False,LT,-5.206,0.222,0.202,0.15
0.2,10,closest,Observed,FSeq,ROPE,0.01,True,True,False,ID,-8.841,0.274,0.719,0.092
0.2,10,closest,Observed,FSeq,ROPE,0.01,True,True,False,LS,-6.545,0.238,0.524,0.117
>>>>>>> 71aeea01e1e34ecfbe108216658ca36a97d4b298
