cl,percent,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.3,30,FSeq,ROPE,0.01,False,False,False,LT,-0.975,0.072,-0.221,0.216
0.3,30,FSeq,ROPE,0.01,False,False,False,ID,-2.256,0.09,-0.332,0.226
0.3,30,FSeq,ROPE,0.01,False,False,False,LS,-1.147,0.073,-0.256,0.219
