cl,percent,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.2,10,FSlin,ROPE,0.01,True,False,True,LT,-16.14,0.212,-0.086,0.206
0.2,10,FSlin,ROPE,0.01,True,False,True,ID,-14.298,0.204,0.003,0.194
0.2,10,FSlin,ROPE,0.01,True,False,True,LS,-15.33,0.207,-0.03,0.2
