cl,percent,sample_loc,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.2,10,closest,FSeq,ROPE,0.01,True,False,False,LT,-0.887,0.072,0.088,0.188
0.2,10,closest,FSeq,ROPE,0.01,True,False,False,ID,-2.797,0.098,-0.016,0.197
0.2,10,closest,FSeq,ROPE,0.01,True,False,False,LS,-0.862,0.072,0.07,0.19
