cl,percent,Samples location,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.2,10,mean,CS,ROPE,0.01,False,True,True,LT,-2.28,0.154,-0.596,0.241
0.2,10,mean,CS,ROPE,0.01,False,True,True,ID,-4.226,0.2,-0.812,0.262
0.2,10,mean,CS,ROPE,0.01,False,True,True,LS,-1.528,0.14,-0.535,0.237
