cl,percent,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.2,20,FSeq,ROPE,0.01,False,True,False,LT,-4.821,0.212,0.15,0.157
0.2,20,FSeq,ROPE,0.01,False,True,False,ID,-8.297,0.263,0.8,0.077
0.2,20,FSeq,ROPE,0.01,False,True,False,LS,-6.605,0.236,0.4,0.134
