Extract,Samples location,Interface,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,MAE,STD,0R2,0RMSE,R2_INV
2.5,closest,log,FSlin,Gauss-Newton,0.2,False,False,False,LT,-6.482,0.238,0.204,0.146,0.259,0.148,0.9282078695364914
2.5,closest,log,FSlin,Gauss-Newton,0.2,False,False,False,ID,-9.855,0.285,0.254,0.156,0.952,0.038,0.9282078695364914
2.5,closest,log,FSlin,Gauss-Newton,0.2,False,False,False,LS,-6.766,0.242,0.204,0.153,0.489,0.121,0.9282078695364914
