cl,percent,sample_loc,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.4,20,closest,CS,Gauss-Newton,0.01,True,True,False,LT,-7.058,0.243,0.13,0.162
0.4,20,closest,CS,Gauss-Newton,0.01,True,True,False,ID,-9.248,0.282,0.929,0.046
0.4,20,closest,CS,Gauss-Newton,0.01,True,True,False,LS,-7.748,0.252,0.324,0.143
