cl,percent,Samples location,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.4,30,closest,FSeq,ROPE,0.07,True,True,False,LT,-4.113,0.197,0.242,0.15
0.4,30,closest,FSeq,ROPE,0.07,True,True,False,ID,-7.922,0.256,0.725,0.09
0.4,30,closest,FSeq,ROPE,0.07,True,True,False,LS,-5.879,0.22,0.498,0.124
