cl,percent,sample_loc,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.2,10,closest,CS,ROPE,0.2,False,True,True,LT,-2.374,0.158,-0.821,0.235
0.2,10,closest,CS,ROPE,0.2,False,True,True,ID,-5.183,0.218,-0.112,0.181
0.2,10,closest,CS,ROPE,0.2,False,True,True,LS,-1.656,0.142,-0.068,0.182
