cl,percent,Samples location,Interface,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.3,20,mean,observed,CS,ROPE,0.07,True,True,False,LT,-4.549,0.203,-1.323,0.284
0.3,20,mean,observed,CS,ROPE,0.07,True,True,False,ID,-7.3,0.257,-1.849,0.312
0.3,20,mean,observed,CS,ROPE,0.07,True,True,False,LS,-6.012,0.228,-1.622,0.3
