cl,percent,Samples location,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.4,10,mean,FSeq,Gauss-Newton,0.2,True,False,False,LT,-7.377,0.25,-1.446,0.3
0.4,10,mean,FSeq,Gauss-Newton,0.2,True,False,False,ID,-9.366,0.278,-1.789,0.326
0.4,10,mean,FSeq,Gauss-Newton,0.2,True,False,False,LS,-7.105,0.248,-1.539,0.304
