cl,percent,Samples location,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.3,20,closest,FSlin,ROPE,0.2,True,False,True,LT,-2.498,0.165,-0.832,0.232
0.3,20,closest,FSlin,ROPE,0.2,True,False,True,ID,-5.376,0.218,-0.195,0.19
0.3,20,closest,FSlin,ROPE,0.2,True,False,True,LS,-1.722,0.146,-0.131,0.181
