Extract,Samples location,Interface,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,MAE,STD,0R2,0RMSE,R2_INV
0.5,closest,observed,FSeq,Gauss-Newton,0.01,True,True,True,LT,-7.948,0.26,0.222,0.18,0.064,0.168,0.9786378045112252
0.5,closest,observed,FSeq,Gauss-Newton,0.01,True,True,True,ID,-9.791,0.292,0.258,0.178,0.917,0.05,0.9786378045112252
0.5,closest,observed,FSeq,Gauss-Newton,0.01,True,True,True,LS,-7.861,0.258,0.224,0.18,0.324,0.138,0.9786378045112252
