cl,percent,sample_loc,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.2,20,closest,FSeq,ROPE,0.07,False,True,True,LT,-3.197,0.18,-1.015,0.242
0.2,20,closest,FSeq,ROPE,0.07,False,True,True,ID,-5.324,0.224,-0.138,0.186
0.2,20,closest,FSeq,ROPE,0.07,False,True,True,LS,-2.208,0.159,-0.28,0.192
