cl,percent,sample_loc,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.2,10,closest,FSeq,Gauss-Newton,0.01,False,True,True,LT,-7.76,0.254,0.344,0.138
0.2,10,closest,FSeq,Gauss-Newton,0.01,False,True,True,ID,-11.864,0.304,0.366,0.132
0.2,10,closest,FSeq,Gauss-Newton,0.01,False,True,True,LS,-9.117,0.271,0.242,0.152
