cl,percent,sample_loc,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.4,20,closest,CS,ROPE,0.07,True,True,True,LT,-2.94,0.172,-0.95,0.236
0.4,20,closest,CS,ROPE,0.07,True,True,True,ID,-5.165,0.226,-0.135,0.179
0.4,20,closest,CS,ROPE,0.07,True,True,True,LS,-2.216,0.156,-0.208,0.188
