cl,percent,Samples location,Interface,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.3,30,mean,log-defined,CS,ROPE,0.07,True,True,True,LT,-4.257,0.196,-0.315,0.22
0.3,30,mean,log-defined,CS,ROPE,0.07,True,True,True,ID,-7.072,0.248,-0.638,0.256
0.3,30,mean,log-defined,CS,ROPE,0.07,True,True,True,LS,-3.34,0.18,-0.182,0.206
