cl,percent,Samples location,Interface,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.2,30,closest,observed,CS,ROPE,0.07,True,True,True,LT,-7.792,0.15,-0.682,0.261
0.2,30,closest,observed,CS,ROPE,0.07,True,True,True,ID,-7.396,0.148,-0.701,0.266
0.2,30,closest,observed,CS,ROPE,0.07,True,True,True,LS,-7.242,0.146,-0.666,0.261
