cl,percent,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.2,10,CS,Gauss-Newton,0.01,True,False,True,LT,-15.912,0.21,0.168,0.174
0.2,10,CS,Gauss-Newton,0.01,True,False,True,ID,-14.278,0.2,0.2,0.173
0.2,10,CS,Gauss-Newton,0.01,True,False,True,LS,-16.294,0.21,0.119,0.178
