Extract,Samples location,Interface,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,MAE,STD,0R2,0RMSE,R2_INV
2.5,mean,log,FSlin,ROPE,0.07,False,True,False,LT,-3.7,0.19,0.156,0.123,0.178,0.153,0.0311565824615311
2.5,mean,log,FSlin,ROPE,0.07,False,True,False,ID,-7.424,0.248,0.224,0.155,0.643,0.102,0.0311565824615311
2.5,mean,log,FSlin,ROPE,0.07,False,True,False,LS,-5.212,0.217,0.17,0.145,0.469,0.124,0.0311565824615311
