cl,percent,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.3,30,FSeq,Gauss-Newton,0.2,False,True,False,LT,-15.812,0.206,0.734,0.094
0.3,30,FSeq,Gauss-Newton,0.2,False,True,False,ID,-14.109,0.196,0.866,0.072
0.3,30,FSeq,Gauss-Newton,0.2,False,True,False,LS,-15.826,0.206,0.74,0.094
