cl,percent,Samples location,Interface,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.2,30,closest,observed,FSeq,Gauss-Newton,0.01,True,True,False,LT,-11.875,0.181,0.626,0.117
0.2,30,closest,observed,FSeq,Gauss-Newton,0.01,True,True,False,ID,-11.367,0.17,0.674,0.104
0.2,30,closest,observed,FSeq,Gauss-Newton,0.01,True,True,False,LS,-11.356,0.178,0.607,0.12
