cl,percent,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.3,10,FSeq,ROPE,0.2,False,False,False,LT,-4.446,0.195,0.214,0.152
0.3,10,FSeq,ROPE,0.2,False,False,False,ID,-7.55,0.254,0.8,0.08
0.3,10,FSeq,ROPE,0.2,False,False,False,LS,-5.594,0.226,0.474,0.125
