cl,percent,sample_loc,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.3,30,closest,FSeq,Gauss-Newton,0.07,True,True,True,LT,-15.655,0.204,0.64,0.112
0.3,30,closest,FSeq,Gauss-Newton,0.07,True,True,True,ID,-13.791,0.194,0.746,0.1
0.3,30,closest,FSeq,Gauss-Newton,0.07,True,True,True,LS,-15.424,0.202,0.639,0.112
