cl,percent,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.2,10,FSlin,ROPE,0.01,True,False,False,LT,-4.658,0.214,0.018,0.169
0.2,10,FSlin,ROPE,0.01,True,False,False,ID,-8.156,0.263,0.604,0.106
0.2,10,FSlin,ROPE,0.01,True,False,False,LS,-6.042,0.23,0.386,0.134
