cl,percent,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.4,20,CS,Gauss-Newton,0.01,True,False,True,LT,-14.986,0.206,0.22,0.168
0.4,20,CS,Gauss-Newton,0.01,True,False,True,ID,-13.616,0.195,0.271,0.165
0.4,20,CS,Gauss-Newton,0.01,True,False,True,LS,-15.622,0.206,0.171,0.172
