cl,percent,sample_loc,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.3,20,closest,FSeq,ROPE,0.2,False,False,False,LT,-4.032,0.194,0.201,0.151
0.3,20,closest,FSeq,ROPE,0.2,False,False,False,ID,-7.572,0.252,0.785,0.078
0.3,20,closest,FSeq,ROPE,0.2,False,False,False,LS,-4.956,0.218,0.569,0.112
