cl,percent,Samples location,Interface,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.2,20,mean,log-defined,FSlin,ROPE,0.07,True,False,False,LT,-2.124,0.091,-0.354,0.228
0.2,20,mean,log-defined,FSlin,ROPE,0.07,True,False,False,ID,-3.184,0.106,-0.511,0.231
0.2,20,mean,log-defined,FSlin,ROPE,0.07,True,False,False,LS,-2.03,0.088,-0.364,0.228
