cl,percent,Samples location,Interface,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.2,30,closest,observed,CS,ROPE,0.01,True,False,False,LT,-0.499,0.064,-0.18,0.214
0.2,30,closest,observed,CS,ROPE,0.01,True,False,False,ID,-2.081,0.09,-0.316,0.218
0.2,30,closest,observed,CS,ROPE,0.01,True,False,False,LS,-0.691,0.068,-0.225,0.216
