cl,percent,Samples location,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.3,30,closest,FSeq,ROPE,0.07,True,False,False,LT,-1.818,0.086,-0.294,0.228
0.3,30,closest,FSeq,ROPE,0.07,True,False,False,ID,-2.617,0.097,-0.371,0.229
0.3,30,closest,FSeq,ROPE,0.07,True,False,False,LS,-1.871,0.087,-0.315,0.232
