Extract,Samples location,Interface,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,MAE,STD,0R2,0RMSE,R2_INV
2.5,mean,observed,FSlin,Gauss-Newton,0.07,False,True,False,LT,-21.237,0.24,0.222,0.163,-1.109,0.282,0.5559748014626535
2.5,mean,observed,FSlin,Gauss-Newton,0.07,False,True,False,ID,-21.798,0.242,0.214,0.178,-1.096,0.282,0.5559748014626535
2.5,mean,observed,FSlin,Gauss-Newton,0.07,False,True,False,LS,-21.163,0.241,0.221,0.162,-1.118,0.282,0.5559748014626535
