cl,percent,Samples location,Interface,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.2,10,closest,observed,FSeq,ROPE,0.01,False,True,False,LT,-4.685,0.21,-1.55,0.289
0.2,10,closest,observed,FSeq,ROPE,0.01,False,True,False,ID,-7.884,0.258,-2.024,0.325
0.2,10,closest,observed,FSeq,ROPE,0.01,False,True,False,LS,-6.347,0.23,-1.942,0.313
