cl,percent,Samples location,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.3,10,mean,FSeq,ROPE,0.2,True,False,False,LT,-1.084,0.075,-0.103,0.212
0.3,10,mean,FSeq,ROPE,0.2,True,False,False,ID,-2.348,0.091,-0.217,0.21
0.3,10,mean,FSeq,ROPE,0.2,True,False,False,LS,-1.098,0.074,-0.138,0.214
