Extract,Samples location,Interface,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,MAE,STD,0R2,0RMSE,R2_INV
2.5,closest,observed,FSlin,ROPE,0.07,False,False,False,LT,-4.418,0.205,0.166,0.14,0.159,0.155,0.2629654033541958
2.5,closest,observed,FSlin,ROPE,0.07,False,False,False,ID,-7.616,0.256,0.227,0.158,0.79,0.08,0.2629654033541958
2.5,closest,observed,FSlin,ROPE,0.07,False,False,False,LS,-5.986,0.228,0.175,0.158,0.482,0.123,0.2629654033541958
