cl,percent,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.3,10,CS,Gauss-Newton,0.01,True,True,False,LT,-15.646,0.208,0.18,0.172
0.3,10,CS,Gauss-Newton,0.01,True,True,False,ID,-13.972,0.198,0.218,0.171
0.3,10,CS,Gauss-Newton,0.01,True,True,False,LS,-15.824,0.208,0.14,0.177
