cl,percent,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.4,30,FSeq,Gauss-Newton,0.07,False,False,False,LT,-5.948,0.228,0.297,0.144
0.4,30,FSeq,Gauss-Newton,0.07,False,False,False,ID,-9.221,0.273,0.999,0.006
0.4,30,FSeq,Gauss-Newton,0.07,False,False,False,LS,-6.454,0.234,0.522,0.115
