cl,percent,Samples location,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.3,20,mean,FSlin,ROPE,0.07,False,False,False,LT,-0.236,0.059,0.03,0.2
0.3,20,mean,FSlin,ROPE,0.07,False,False,False,ID,-1.758,0.082,-0.109,0.2
0.3,20,mean,FSlin,ROPE,0.07,False,False,False,LS,-0.244,0.058,0.002,0.201
