cl,percent,Samples location,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.2,10,mean,CS,ROPE,0.2,True,True,True,LT,-15.855,0.205,-0.272,0.222
0.2,10,mean,CS,ROPE,0.2,True,True,True,ID,-14.802,0.199,-0.273,0.214
0.2,10,mean,CS,ROPE,0.2,True,True,True,LS,-15.085,0.198,-0.222,0.218
