cl,percent,Samples location,Interface,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.4,10,closest,observed,FSeq,ROPE,0.07,True,True,True,LT,-16.91,0.214,-0.29,0.216
0.4,10,closest,observed,FSeq,ROPE,0.07,True,True,True,ID,-13.593,0.196,-0.248,0.21
0.4,10,closest,observed,FSeq,ROPE,0.07,True,True,True,LS,-16.112,0.208,-0.242,0.212
