cl,percent,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.3,10,FSlin,Gauss-Newton,0.2,False,True,True,LT,-16.532,0.212,0.467,0.138
0.3,10,FSlin,Gauss-Newton,0.2,False,True,True,ID,-13.764,0.194,0.583,0.122
0.3,10,FSlin,Gauss-Newton,0.2,False,True,True,LS,-16.097,0.21,0.482,0.134
