cl,percent,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.2,30,CS,Gauss-Newton,0.07,False,True,False,LT,-6.371,0.234,0.122,0.162
0.2,30,CS,Gauss-Newton,0.07,False,True,False,ID,-8.439,0.267,0.964,0.032
0.2,30,CS,Gauss-Newton,0.07,False,True,False,LS,-6.638,0.239,0.373,0.138
