Extract,Samples location,Interface,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,MAE,STD,0R2,0RMSE,R2_INV
2.5,mean,observed,FSeq,Gauss-Newton,0.2,True,True,True,LT,-7.34,0.249,0.204,0.156,0.108,0.166,0.9586983010346518
2.5,mean,observed,FSeq,Gauss-Newton,0.2,True,True,True,ID,-9.494,0.282,0.243,0.154,0.895,0.055,0.9586983010346518
2.5,mean,observed,FSeq,Gauss-Newton,0.2,True,True,True,LS,-7.086,0.248,0.202,0.156,0.414,0.133,0.9586983010346518
