Extract,Samples location,Interface,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,MAE,STD,0R2,0RMSE,R2_INV
0.5,mean,observed,CS,Gauss-Newton,0.07,True,True,True,LT,-7.388,0.25,0.209,0.172,0.012,0.173,0.9619445760498226
0.5,mean,observed,CS,Gauss-Newton,0.07,True,True,True,ID,-9.174,0.276,0.24,0.164,0.911,0.05,0.9619445760498226
0.5,mean,observed,CS,Gauss-Newton,0.07,True,True,True,LS,-7.154,0.249,0.203,0.17,0.322,0.146,0.9619445760498226
