cl,percent,sample_loc,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.4,10,closest,FSlin,ROPE,0.07,True,False,False,LT,-4.543,0.207,0.141,0.159
0.4,10,closest,FSlin,ROPE,0.07,True,False,False,ID,-8.016,0.262,0.718,0.092
0.4,10,closest,FSlin,ROPE,0.07,True,False,False,LS,-5.868,0.231,0.439,0.129
