cl,percent,Samples location,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.3,30,mean,CS,Gauss-Newton,0.07,True,True,True,LT,-16.863,0.21,0.406,0.146
0.3,30,mean,CS,Gauss-Newton,0.07,True,True,True,ID,-15.086,0.2,0.504,0.138
0.3,30,mean,CS,Gauss-Newton,0.07,True,True,True,LS,-16.712,0.21,0.394,0.15
