cl,percent,Samples location,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.3,10,mean,FSeq,ROPE,0.2,True,True,True,LT,-3.06,0.18,-0.857,0.261
0.3,10,mean,FSeq,ROPE,0.2,True,True,True,ID,-5.47,0.219,-1.076,0.276
0.3,10,mean,FSeq,ROPE,0.2,True,True,True,LS,-2.394,0.16,-0.758,0.252
