cl,percent,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.3,20,FSlin,ROPE,0.2,False,False,False,LT,-0.754,0.066,-0.148,0.21
0.3,20,FSlin,ROPE,0.2,False,False,False,ID,-2.182,0.087,-0.267,0.213
0.3,20,FSlin,ROPE,0.2,False,False,False,LS,-0.722,0.068,-0.196,0.212
