cl,percent,sample_loc,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.3,20,closest,FSeq,ROPE,0.07,True,True,True,LT,-18.322,0.221,-0.548,0.234
0.3,20,closest,FSeq,ROPE,0.07,True,True,True,ID,-16.435,0.21,-0.443,0.228
0.3,20,closest,FSeq,ROPE,0.07,True,True,True,LS,-17.292,0.217,-0.495,0.23
