cl,percent,sample_loc,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.2,20,closest,FSlin,ROPE,0.2,True,True,False,LT,-4.561,0.212,0.301,0.145
0.2,20,closest,FSlin,ROPE,0.2,True,True,False,ID,-8.614,0.273,0.73,0.091
0.2,20,closest,FSlin,ROPE,0.2,True,True,False,LS,-6.284,0.232,0.586,0.11
