cl,percent,Samples location,Interface,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.3,20,closest,log-defined,FSeq,ROPE,0.2,False,True,False,LT,-3.359,0.181,-1.172,0.278
0.3,20,closest,log-defined,FSeq,ROPE,0.2,False,True,False,ID,-7.222,0.246,-1.743,0.316
0.3,20,closest,log-defined,FSeq,ROPE,0.2,False,True,False,LS,-5.138,0.214,-1.594,0.301
