cl,percent,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.3,20,FSeq,ROPE,0.07,True,False,False,LT,-0.96,0.072,-0.06,0.206
0.3,20,FSeq,ROPE,0.07,True,False,False,ID,-2.384,0.094,-0.18,0.21
0.3,20,FSeq,ROPE,0.07,True,False,False,LS,-1.039,0.074,-0.09,0.209
