cl,percent,Samples location,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.3,10,mean,FSlin,ROPE,0.2,False,True,False,LT,-1.436,0.08,0.001,0.197
0.3,10,mean,FSlin,ROPE,0.2,False,True,False,ID,-2.16,0.09,-0.061,0.203
0.3,10,mean,FSlin,ROPE,0.2,False,True,False,LS,-1.333,0.076,-0.033,0.199
