cl,percent,Samples location,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.2,10,mean,CS,ROPE,0.07,False,True,False,LT,-2.038,0.086,-0.108,0.208
0.2,10,mean,CS,ROPE,0.07,False,True,False,ID,-2.578,0.098,-0.131,0.215
0.2,10,mean,CS,ROPE,0.07,False,True,False,LS,-2.024,0.085,-0.135,0.211
