cl,percent,sample_loc,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.3,10,closest,CS,Gauss-Newton,0.2,False,True,False,LT,-17.1,0.206,0.456,0.141
0.3,10,closest,CS,Gauss-Newton,0.2,False,True,False,ID,-15.096,0.2,0.543,0.132
0.3,10,closest,CS,Gauss-Newton,0.2,False,True,False,LS,-17.32,0.208,0.434,0.145
