cl,percent,Forward_Model,Minimization_Method,Alpha,remove_coil,start_avg,constrain,Det,R2,RMSE,0R2,0RMSE
0.4,20,CS,Gauss-Newton,0.01,True,False,True,LT,-7.058,0.243,0.13,0.162
0.4,20,CS,Gauss-Newton,0.01,True,False,True,ID,-9.248,0.282,0.929,0.046
0.4,20,CS,Gauss-Newton,0.01,True,False,True,LS,-7.748,0.252,0.324,0.143
